Customer Id,Discount Code,Company Name,Addressline,Forename,Surname,City,Postcode,Phone,Additional Information,Credit Limit
C000440,M,Arihant Udyog Ltd.,2850 Ocean Park Blvd Ste 225,Adrian,Fletcher,Marston Meysey,SN6 0UK,195-459-6372,,9200000
C005981,L,Arihant's Securities Ltd.,?,Kim,Homer,Margaretting,CM4-5NS,195-459-6383,,51000000
C034342,L,ARINC Incorporated,19975 Victor Parkway,Rosemary,Hallam,Lennoxtown,G65 8DT,195-494-9274,,77000000
C041774,M,Arindam Investments Pvt. Ltd.,150 West Brambleton Ave.,Eleanor,Goodall,Church End,YO25 3VO,186-422-8439,,6700000
C039498,N,Arinso,80-02 Kew Gardens Road,Jayne,Gill,Middleton On The Hill,SY83TB,404-572-2532,,6100
C026423,M,Arintex Global Ltd.,2525 Water Ridge Pkwy # C,Reginald,Jones,Debden,CB11 3AA,404-572-4600,regjones@arn.com,39000000
C019038,N,Aris Corporation,3806 Monument Ave,Jane,Wardman,Bevendean,BN2-4IC,186-442-2223,janwardman@arisco.com,58000000
C012440,H,AristaSoft Corporation,1407 Eisenhower Blvd,Richard,Baker,Little Dunkeld,ph8 2yb,186-429-9720,ric_baker@aristasoftco.com,25000000
C024610,N,Aristo Finance & Invsts. Ltd.,770 L St.,Maria,Hammond,Balls Cross,GU28 1YK,186-423-6319,m_hammond@aristofinanc.com,6400000
C046637,H,Aristo Industrial Services Ltd.,7070 E. Broadway Rd.,David,Sugden,Corrykinloch,iv276ns,186-429-9726,,81000
C013433,L,Aristo Pharmaceuticals Ltd.,810 Houston St.,Louise,Walker,Balgowan,DG9 4LK,170-388-6192,louise_walker@ars.com,80000000
C019711,N,Aristo Realty Developers Ltd.,47110 Liljencrantz Road,Rowland,Wood,Tipperty,AB41 5FN,180-087-6045,,5300
C031835,M,Aristocrat Investments Ltd.,4000 W. Metropolitan Dr.,David,Bagley,Maesllyn,SA441PB,171-953-5528,davidbagley@arstkr.com,100000000
C026407,N,Aristocrat Leisure Industries Pty Ltd,569 Lady Lake Rd. W,Stephen,Ellis,Westhampnett,PO20 6HG,171-953-5666,,71000
C046375,N,Aristocrat Luggage Ltd. [merged],161 North Clark St.,Andrew,Silk,North Elmham,nr20 8ok,171-953-5391,,7300
C051037,M,Aristocrat Marketing Ltd.,450 Riverchase Pkwy E,Mike,Baggot,Piccotts End,HP2 5LY,191-664-9616,m_baggot@ari.com,290000
C044649,N,Aritzia,6888 Sierra Center Pkwy,Iain,Hay,Baston,pe6 4aa,171-953-5130,iai.hay9@ari.com,460000
C012870,L,ARIUS,5130 County Road 101,Davies,X,World s End,RG20 7XQ,170-388-6837,davies_x@ars.com,54000000
C004338,H,Arix Consultants Pvt. Ltd.,18201 Von Karman Ave Ste 800,David,Picton,Bunnahabhainn,PA46 6KG,171-953-5579,d.picton9@arixconsulta.com,930000
C037637,H,Arizona Cancer Center,5160 Yonge St.,Elizabeth,Lapthorne,Hengherst,TN269WY,161-472-3423,eli_lapthorne5@arsnknsrsntr.com,6600000
C006805,N,Arizona Daily Sunday,1801 N. 4th St.,Wendy,Howell,Clanfield,PO8 1NS,171-953-5413,wen_howell6@arizonadaily.com,6700
C047541,N,Arizona Department of Agriculture,20 Ryan Ranch Rd.,Paul,Smith,Colesden,mk44 4kx,171-953-5185,,520000
C021798,H,Arizona Department of Commerce,115 Waterman St,Pamela,Snape,Llechryd,NP2 9XR,160-146-0560,,2000000
C031487,M,Arizona Department of Economic Security,401 S. Grant St.,Michael,Downes,Barrmill,KA15 7AI,191-661-4775,m_downes9@arizonadepar.com,170000
C042213,N,Arizona Department of Education,5711 S. 86th Circle,Gobinder,Dhillion,Holland On Sea,CO15 6FV,170-388-6709,gobinderdhillion@ari.com,2400
C039713,N,Arizona Department of Environmental Quality,312 Directors Drive,Stephen,Hollin,Icklesham,TN36-1SL,160-136-0860,,27000000
C029874,H,Arizona Department of Public Health,555 Paper Mill Rd,Gladys,Rubbra,Lochgilphead,PA31 7ZQ,191-859-0859,g.rubbra0@arsntprtmntf.com,750000
C024134,M,Arizona Department of Public Service,100 Executive Dr.,Dawn,Morris,Trerule Foot,PL125GI,601-460-8437,dawnmorris@arsntprtmntf.com,63000
C033935,N,"Arizona Electric Power Cooperative, Inc.",PO Box 51850,Paul,Woods,Wychbold,WR99JA,177-028-4537,,3000
C005997,N,Arizona Health Care Cost Containment System,4155 E. Jewell Ave.,Kk,Robb,London,NW8 9BZ,191-664-9615,,430000
C048496,H,Arizona State University,79 Wellington St. West,Deborah,Pritchard,Childwick Green,AL3-3PG,167-825-9529,,10000000
C037856,N,Arizona Tobacco Education and Prevention Program,789 Don Mills Road,Sean,Adams,Mellis,IP23 3LP,191-661-4771,sea.adams@arizon.com,46000
C002864,N,Arjay Apparel Industries Ltd.,2200 West Airfield Dr.,Nicholas,Andrews,Dinas,SA33-6NS,191-656-9586,n.andrews@arjayapparel.com,5600000
C026515,N,Arjo Wiggins,2121 Euclid Ave,David,Round,Newby,BB7 1OX,171-953-5472,dround@arjowiggins.com,1030000
C043055,N,Arjun Minerals & Transporters Ltd.,10650 W Charleston Blvd,William,James,No Man s Heath,B79 2QI,170-388-6834,wjames9@arjunmineral.com,4800000
C036017,M,Arjun Shipping Pvt. Ltd.,2000 South Las Vegas Blvd,Paul,Shotton,Christchurch,BH23-4RX,120-180-4640,,7900000
C011343,L,Arjuna Brokers & Minerals Ltd.,One Forethought Center,Nigel,Pollard,Ripponden,HX67WN,191-661-4777,nig_pollard@arjnprkrsmnr.com,7000000
C002270,L,Arjuna Cotton & Spinning Mills Ltd.,Rm. 516 Guanghua Changan Bldg.,Sara,Bingham,Menai Bridge,ll591ty,161-472-3439,sbingham@arjunacotton.com,6900
C011378,N,Arkansas Best Corporation,9500 Euclid Ave,John,Minihan,Callow,HR2 9OH,131-939-6539,johminihan@arknsspstkrp.com,2000000
C050612,H,Arkansas Blue Cross Blue Shield,333 Pfigsten rd,Mark,Twynam,Altnafeadh,PA39 1EY,191-859-0000,m.twynam1@arknss.com,6700000
C042614,N,Arkansas Department of Health,4700 N. Ramona Blvd.,Patrick,O neill,Bramling,CT3-8IA,171-953-5343,p_o neill@arkansasdepa.com,600000
C037784,N,Arkansas Electric Cooperative,"Praça Pio X, 55",Diane,Platt,Little Totham,CM9 3HN,170-388-6146,d_platt@arknss.com,11000
C022709,N,Arkaya Commercial Ltd.,Rua Francisco Eugenio,Brian,Isaacs,Cray,PH10 6MS,161-472-3125,briisaacs@arkayacommer.com,81000000
C040345,H,Arked Associates,"Av. Eng.º Duarte Pacheco, n.º 28",Richard,Tooby,Newbridge,NP1 8DN,171-953-5125,,4200000
C000168,M,Arkema,3375 Mitchell Lane,William,Penrose,Mollance,dg7 8nc,191-859-0399,,60000000
C046820,M,Arkema Catalyst India Pvt. Ltd.,7800 E. Imperial Hwy,Paul,Robbins,Kinloss,IV36-5GX,191-664-9606,p_robbins@ark.com,52000
C015185,N,Arklite Speciality Lamps Ltd.,Carrera 19 No 109 A-60,Colin,Richards,Greenfield,rg9 0dz,191-661-4773,col.richards1@arkltspsltlm.com,95000000
C036331,M,Arksoft Enterprise Pvt. Ltd.,157 Bd. Haussmann,Colin,Knott,Rawmarsh,S62 4ZZ,601-460-8600,c.knott@ark.com,45000000
C040324,H,Arlabs Ltd.,1221 Brickell Ave,John,Liggins,Liftondown,PL15 3XP,170-388-6796,,40000
C043254,N,Arlem Breweries Ltd. [merged],PO Box 3050,Audrey,Vaughan,Stretton,LE15-3LZ,191-664-9610,a_vaughan@arlemb.com,2600
C048621,H,Arlington County,3965 Freedom Cir,John,Horsley,Full Sutton,yo40na,171-926-5019,,7800000
C029561,H,Arlington Police Department,30 Cowper Street,Neil,Rance,Upper Weald,mk190ax,170-344-9479,,640000
C030266,N,Armaan Electric Ltd.,9128 Kennedy dr,Angela,Green,Ollaberry,ze2 6xa,170-386-5444,agreen@arm.com,60000000
C000313,M,Arman Financial Services Ltd.,400 N 5th St.,Sharon,Hetherington,Hunton,ME151LI,170-388-6753,shahetherington@arm.com,17000
C029497,N,Arman Holdings Ltd.,"Baroda Corporate Centre,",Ian,Webster,Lower Slaughter,GL54 9WE,191-859-0422,i.webster@armanholding.com,40000000
C030583,N,Armandos Barbecue,2500 Lake Cook Rd,Diane,Bishop,Whaddon,SG8 7ZF,170-334-1479,diane_bishop@armand.com,10200000
C017631,N,"Armbruster, Koliger, Niegel &",21103 Tamarind Ct,David,Floyd,New Gilston,KY8 3FF,177-028-0521,dfloyd1@armbrusterko.com,33000000
C048125,M,Armchair Investments Ltd.,2 First American Way,Susan,Pritchard Smith,Bryn Coch,SA10 4YV,184-385-1480,spritchard smith3@armxrnfstmnt.com,360000
C027740,H,Armed Forces Insurance,485 Madison Avenue,Edward,Inett,Frilsham,rg18 2tu,180-432-7651,einett@armedforcesi.com,55000
C047588,H,Armed Forces Medical Command,2035 Lincoln Highway,Glenda,Drew,Castlecraig,EH46 9IW,186-445-8500,glendadrew@armtfrssmtkl.com,5100
C050440,N,Armée De Terre DCTEI (Direction centrale des télécommunications et des SI),701 E 60th St N,Craig,Steele,Worsbrough,s709nr,186-445-8592,,84000000
C023894,N,Armeta Solutions,203 Creststone Cir,Cedric,Cooke,Rudry,CF83 9QG,864-458-5000,,440000
C013447,N,Armor Holdings,3051 N. 1st St.,Geoffrey,Copestake,Clayhidon,EX15 7HV,864-458-5072,gcopestake@armorholding.com,10700000
C036490,N,Armour Chemicals Ltd.,3001 Hadley Rd,Luigi,Celella,Storrington,rh209lr,186-445-8629,luigi_celella@armrxm.com,5200000
C050878,M,Armour Finance & Commerce Ltd.,"168, SDF-6, A Wing",Jacqueline,Corcoran,Winkburn,NG22 6ZM,186-445-8459,,15000000
C050082,N,Arms Paper Ltd.,100 Walker Street,Graham,Morris,Maidens,KA26-2NP,186-445-8639,,100000
C023283,N,Armstrong Bank,1 Pointe Dr.,John,Russell,Winterborne Stickland,dt112xb,186-445-8646,johrussell@arm.com,9100
C010418,N,Armstrong Computer Consulting,2600 Tower Oaks Blvd,Elizabeth,Hunt,Fort Augustus,ph328xa,186-445-8474,,5300000
C037317,H,Armstrong Laboratorios De Mexico,417 5th Avenue10th Floor,Nigel,Brookes,Beaminster,DT8 1GO,186-445-8449,,7600000
C019169,L,Armstrong Smith Ltd.,55 Water St.,Nicola,Conway,Dihewyd,SA486CQ,864-458-6362,nic.conway@arm.com,70000
C022286,H,"Armstrong World Industries, Inc.",Berliner Tor Center,Andrew,Birt,Pendleton,BB7 8OA,186-445-8609,,94000000
C029950,N,Army and Air Force Exchange Se,Wassergasse 24,Nigel,Metcalfe,Carnaby,YO16 5DG,186-450-3283,,3300000
C020730,N,Arnit Infotech Ltd.,Spitaler Str. 1,Malcolm,Shepherd,Haile,CA22-7UV,186-450-3235,,1000
C013891,N,Arnold André GmbH & Co,6565 Penn Ave,Michael,Loveridge,Glendoebeg,PH32 8TP,803-396-3188,micloveridge@arn.com,770000
C000353,N,Arnold Holdings Ltd.,50 W. San Fernando St.,Mohammed,Hassan,Lyneham,ox75cz,180-346-2800,mhassan0@arnold.com,40000000
C017456,N,Arnold Logistics,5 Technology Dr,Lakhbir,Pamma,Hewell Grange,B97-3WD,803-462-8254,lpamma@arnltl.com,470000
C040868,H,Aro Granite Inds. Ltd.,Ostbanegade 123,Richard,Colella,Sandringham,PE35-2PE,180-374-1316,richard.colella@arogranitein.com,1030000
C037854,H,Arochem Silvassa Ltd.,.,Peter,Hodges,Great Wratting,cb92yo,180-346-2861,pet_hodges2@arochemsilva.com,600000
C029270,M,Arofine Polymers Ltd.,Hagenholzstrasse 20/22,Christopher,Bates,Higher Walton,wa48bm,180-346-2888,c.bates3@arofinepolym.com,51000000
C039524,N,Arogya Trading & Finance Ltd.,S-171 85 Solna,Mary,Timbrell,Craigmore,PA20 4GD,843-740-2016,m.timbrell@aro.com,71000
C048149,N,Aroni Commercials Ltd.,2010 Fortune Dr,Paul,Pruden,Harrapool,iv495rj,864-672-5240,paul_pruden@aronic.com,8800000
C006275,N,Aronson & Company,Svovelstikka 1,Patrick,O neill,Great Easton,LE16-2KU,864-672-5277,p.o neill0@arnsnk.com,98000000
C008694,H,Arora Fashions Ltd.,Smalle Heirweg 31/34,Frederick,Gauder,Dura,KY15 1LZ,803-434-8628,,5600
C002260,N,Arora Fibres Ltd.,35th Floor Wisma GKBI,Sally,Ansell,Legsby,ln8 2zi,803-256-0620,,740000
C050988,N,Arora Financial Services Ltd.,Postbus 50,Beryl,Moppett,Culshabbin,DG8 7NF,150-256-8800,ber_moppett@arorafinanci.com,80000
C019143,L,Arora Poultry Products Ltd.,Postbus 5004,Nigel,Garner,Upper Beeding,BN44-1CR,133-674-1005,nig_garner@arorap.com,9400
C040058,N,Arora Udyog Ltd.,Postbus 274,Wayne,Devey,Arnish,IV40 0OS,150-256-8744,way_devey@aro.com,67000
C019639,N,Arpan Leasing Co. Ltd.,Postbus 75000,Eric,Parkinson,Lauder,TD2-0PK,336-741-3017,,9200
C049884,M,Arpit Capital Ltd.,Zuiderinslag 2,Dorothy,Douglas,West End,gu24 5hj,133-674-1550,,27000000
C004585,N,Arpit Ltd.,Postbus 22705,Robert,Pinnegar,Allaleigh,TQ9 9FL,133-674-1471,,9900000
C027236,N,Arpit Projects Ltd.,Postbus 2575,Sarah,Yeoman Smith,Froxfield Green,gu32 4ke,133-674-1604,s.yeoman smith@arpitp.com,53000
C041351,N,Array Publications,Postbus 1081,Mohamed,Asghar Zia,Portmahomack,iv203ft,150-256-8802,moh_asghar zia@arraypublica.com,60000000
C045594,M,Arraycom (india) Ltd.,Koning Albert II laan 30 bt 2,Kim,Flemming,West Boldon,NE36 4QI,133-674-1420,k_flemming2@arrayc.com,61000000
C022969,N,Arren Consultants Pvt. Ltd.,284 Wellington St,Stuart,Williams,Farnborough,BR6 7BH,133-674-1200,,0
C016786,L,Arris,FDR House,David,Chadwick,East Oakley,RG23-8IW,147-846-4387,,74000000
C000157,N,Arrive AS,639 Loyola Ave.,Jane,Taylor,Stanford Le Hope,ss177rv,150-256-8723,jan.taylor1@arrive.com,70000
C015525,N,Arrow Coated Products Ltd.,3800 Marly,Ian,Mcdonald,Bathford,BA1 6UF,133-674-1345,i_mcdonald@arkttprtktsl.com,1000
C047290,N,"Arrow Electronics, Inc.",1717 Du Havre,Balvinder,Jutla,Easington,ts136oz,150-256-8700,baljutla@arrowe.com,1100000
C026968,N,Arrow Financial Corporation,1250 E. Arques Ave.,Alan,Tildesley,Pow Green,HR8-9SY,133-674-1422,ala.tildesley@arfnnslkrprx.com,16000000
C018980,N,Arrow Oxygen Ltd.,4 rue Herault de Sechelles,Andrew,Perry,Lunan,DD11 3SL,478-464-3847,a_perry6@arr.com,360000
C042021,N,Arrow Securities Ltd.,Rembrantweg 39-41,Martin,Orme,Beltinge,CT6 3VJ,147-846-4374,mar_orme@arr.com,50000000
C003041,N,Arrow Textiles Ltd.,Royal Bank Plaza,Dennis,Bates,Low,LA8 5US,336-741-7645,den_bates@artkst.com,1600
C015983,N,Arrow Webtex Ltd. [merged],12225 Stephen Rd.,Eileen,Simpson,Thrybergh,s65 2kw,133-674-1703,,18000
C008596,N,"Arrowhead General Insurance Agency, Inc.",1 Complexe Desjardins,William,Brookes,Coille Mhorgil,PH35 0KO,157-133-8755,,890000
C038897,N,Arrowpoint Corporation,PO Box 2110,Harivadan,Patel,Sartfield,IM7-2RV,150-256-8807,har.patel@arrowp.com,51000
C006460,N,Arsenal Digital Solutions Inc.,Tour Acacia,Jayne,Prosser,Hethersett,NR9-0XX,133-674-1730,,100000
C040986,N,Arshiya International Ltd.,Hollerstrasse 126,Susan,Beard,Grosmont,NP7-3EW,133-674-1377,,36000000
C020337,H,ARSI,31 E. Judson,James,Shaw,Horton,TA19 5QI,336-741-7743,james.shaw@arsi.com,47000
C000255,N,Arsi Cosmetics & Chemicals Ltd.,"30, rue de Cambrai",Ian,Chetland,Eamont Bridge,ca10 5my,864-281-2287,ian.chetland@arsksm.com,6300
C039686,N,Arsin Corporation,304 The East Mall,Gary,Powell,Newton,AB42 5BC,140-488-8204,,8200
C008702,M,Art Attack,PO Box 8189,Peter,Burns,Knaresborough,HG5 2EV,140-488-8200,p.burns0@arttk.com,20000
C035939,N,Art Center College of Design,"3840, rue St-Urbain",Margaret,Sims,Chiselborough,TA14 4WV,140-489-8476,msims@artcen.com,710000
C015327,N,Art In Motion,6600 Cotes-Des-Neiges,James,Gordon Cumming,Pen Y Cefn,CH7 6EQ,140-488-8219,jam.gordon cumming9@artnmxn.com,9000
C024829,N,Art Leather Ltd.,121 River Street,John,Norchi,Ropsley,NG33 8VC,140-489-8478,johnnorchi@artlea.com,16000000
C011865,N,Artech Power Products Ltd.,Lyoner Strasse 13,Paul,Dobson,Stone,da92mf,140-488-8217,p_dobson4@artechpowerp.com,98000000
C026895,N,Artefact Projects Ltd.,Sachsenstrasse 23,Robert,Reed,Beedon,rg201rl,140-487-7477,,104000000
C031896,N,Artemis Health Sciences Pvt. Ltd.,1510 Fashion Island Blvd.,Alan,Chan,Earsdon,ne25 5vw,180-374-8300,alanchan@art.com,4300000
C019333,H,Artemis Life Sciences Pvt. Ltd.,1125 Chemin St-Louis,Christopher,Thompson,Lower Wyche,wr14 2qi,180-321-7742,christopher_thompson@artemi.com,47000000
C021304,L,Artemis Medical Institute & Hospitals Pvt. Ltd.,14051 Princeton Ave,Kenneth,Griffiths,Kemeys Commander,np53il,180-321-7944,,14000000
C039588,N,Artemis Medicare Services Pvt. Ltd.,2206 Eglinton Ave. East,David,Delooze,Spitalbrook,EN11-7VU,180-321-7985,,104000
C003644,H,Artemis Mediequipments Pvt. Ltd.,R-1007 4.03,Elizabeth,Cooper,Grampound Road,TR2 3MK,186-428-8243,elicooper9@art.com,8900000
C003672,L,Arteries Insurance Broking Ltd.,4288 W. Dublin Granville Rd.,Ann,Shekell,Leigh,SN6-0QJ,186-443-3227,a.shekell@arteriesinsu.com,920000
C023603,H,Arteries Investor Services Ltd.,Via Leopardi 15,Paul,Tonks,Didsbury,m208op,186-443-3200,,29000000
C043244,N,Artesia Banking Corporation,260 Plaza Office Bldg.,Keith,Whyne,Bulley,gl2 9eh,120-179-1760,,6100
C018230,N,Artesyn Technologies,Strozzigasse 10/16,John,Howard,St George s,CF52DU,803-748-1237,jhoward@artesyntechn.com,41000000
C022260,N,Arth Udyog Ltd.,801 7th Ave. S.W.,Lorraine,Baugh Brown,Tarvie,ph103nm,184-338-3700,lorrainebaugh brown3@arthudyogltd.com,9600000
C029277,N,Arthanari Loom Centre (textile) Ltd.,None,Jayne,Banner,Brough,KW17 9ZK,184-333-9658,jay.banner2@arthanariloo.com,550000
C025219,N,Artheon Finance Ltd.,301 University Blvd.,Dianne,Mooy,Berriedale,KW76MA,184-338-3336,dia_mooy@artheonfinan.com,80000000
C045240,N,Arthos Breweries Ltd.,4400 MacArthur Blvd,Mark,Britery,Dovenby,CA13-1QP,184-338-3716,m.britery5@ar0spr.com,94000
C025889,H,ArthroCare Corp.,483 Bay St.,Robert,Thomas,Velindre,ld35ve,843-339-6584,rthomas1@arthro.com,86000
C036447,N,Arthur Andersen LLP,500 Howard St.,David,Smith,Alston,CA9 9DQ,180-321-7797,d.smith@arthuranders.com,105000
C037237,H,Arthur D. Little,100 N. Michigan St.,Charles,Maddocks,Boarshead,TN6 8DT,120-525-7100,,29000
C050575,M,Arthur J. Gallagher & Co.,3355 W. Alabama St.,Carl,Hughes,Bintree,NR206WB,140-450-6482,chughes@ar0rjklkrk.com,2400
C014020,L,Arti Agro Inds. Ltd.,Antonigasse 101-107,Donald,Thompson,Blackford,BA22 0HE,404-506-7825,,104000
C029991,N,Arti Solvex Ltd.,2400 Western Center Blvd,Suzanne,Morris,Dryhope,TD7 3UY,120-599-2742,suz.morris@art.com,21000000
C018641,L,Arti Web-developers Pvt. Ltd.,2200 Kensington Court,Craig,Blake Jones,Killiecrankie,ph16 4vx,140-450-6500,,9200
C027506,L,Artificial Limbs Mfg. Corpn. Of India,2700 Judge Fran Jamieson Way,James,Jones,Culloch,PH6 9RN,140-450-6410,james.jones@artifi.com,63000000
C024871,M,Artillegence Bio-innovations Ltd.,Postbus 16068,Andrew,Rix,Great Malvern,WR14 6BK,205-902-7552,,9300
C029848,N,Artinsoft S.A.,Aeschengraben 21,Keith,Griffiths,Balchladich,IV27 7KE,205-257-6386,keith_griffiths5@artinsoftsa.com,47000000
C018289,M,Artis Group,Albert-Einstein-Str. 14,Timothy,Nixon,Easton,CA6 1VD,140-450-6339,,51000000
C043219,N,Artisan Analytics,Schiffgraben 4,Phillip,Smith,Brackly,PA31-7EG,404-506-3791,phillip_smith@artisananaly.com,9400
C010452,L,"ARTISTdirect, Inc.",Gewerbepark 1,Michael,Rogers,Thurso,KW14 0GL,140-450-6207,,7200000
C035334,H,"Artizen, Inc",Kabelerstr. 4,Catherine,Gannon,Newtonhill,AB3 3LP,185-044-4610,cgannon@artize.com,5500
C035191,H,Artson Engineering Ltd.,Valentinskamp 24,Lisa,Garlick,Woollage Green,CT4-7PN,205-257-2115,lis.garlick@art.com,210000
C046084,N,ARTYSO,Lerchenfelder Gürtel 43,Melvyn,Allen,Mullion,TR12-5LT,140-450-6224,,170000
C006645,M,Arudhra Properties Ltd.,Münchenerstrasse 1,Richard,Davis,Carmore,IV25-4NA,404-506-2248,rdavis@artrpr.com,1050000
C001035,N,Arul Mariamman Textiles Ltd.,Fritz-Hornschuch-Str. 9,David,Dyson,Gunby,yo82di,177-093-4054,dav_dyson@arulma.com,10800000
C028292,N,Arun Excellow Infra Pvt. Ltd.,Handelskai 94-96,Georgina,Bye,Kirkton Of Collace,PH2 9BP,140-450-6708,geo.bye@arunex.com,76000000
C023856,M,Arun Mantex Ltd.,Industriestrasse 21,Bernadette,Rogers,Ruthrieston,AB1-7OB,181-693-6011,brogers@arunmantexlt.com,550000
C030914,M,Arun Pipes Ltd.,1600 Stewart Ave.,Paul,Styles,Badminton,GL9 0JU,120-525-7712,p.styles@arunpipesltd.com,94000
C024561,H,Arun Processors Ltd.,Apianstrasse 5,Andrew,Ayers,Drumoak,AB31 0QJ,120-525-7715,andrew_ayers@arunprocesso.com,440000
C035890,N,Arun Smelters Ltd.,Kronprinzenallee 12-18,Roger,Haycock,Eastside,KW17 2ET,120-525-7767,,9800000
C025210,H,Arun Varun Trade & Invst. Ltd.,Friedensallee 254,George,Turner,Pant Pastynog,ll16 7yw,404-506-6274,,160000
C020509,H,Arun Vyapar Udyog Pvt. Ltd.,Bornweg 7,John,Mccarthy,Knowlton,BH21 4SP,120-528-8003,,11000000
C001956,N,Aruna Constructions (india) Ltd.,Saalburgstrasse 153,Mark,Nash,Longney,GL2 1QH,678-443-1659,marnash6@arunaconstru.com,7600
C003258,M,Aruna Hotels Ltd.,Rennweg 12,Sue,Vernon,Stenton,EH42-0HK,140-450-6218,suevernon@arntls.com,49000
C011872,M,Aruna Mills Ltd.,Wihelmstrasse 10,Jacqueline,Jackson,Deenethorpe,NN17 4VL,180-354-7150,jac_jackson@arnmls.com,10300000
C035345,N,Arunachal Plywood Inds. Ltd.,Ludwig-Erhardt-Straße 2-6,Cheryl,Bonelle,Ewerby,NG34 8DJ,803-547-1500,cheryl_bonelle@aru.com,40000
C051395,N,Arunachaleswar Finance & Invst. Co. Ltd. [merged],General Guisan-Quai 40,Christopher,Hicks,Chapel Amble,PL27 8MC,180-339-6130,,9400
C040740,N,Arunava Investments Ltd. [merged],Leopold-Moses-Gasse 4 / 2.St,Trevor,Lee,Hare Hatch,RG10 0DC,184-321-8732,,74000
C021047,N,Arunjyoti Enterprises Ltd.,Aufeldgasse 17-23,William,Tallon,Witham On The Hill,pe108pt,177-051-9646,w_tallon@arn.com,1000
C047807,L,Arunoday Mills Ltd.,e-Plus Platz,Claire,Doyle,Moor Crichel,bh218gk,864-297-9255,,99000000
C007571,M,Aruppukottai Shri Ramalinga Roller Flour Mills Ltd.,Ulmer Strasse 160,Diana,Celella,Rejerrah,TR8 6FG,186-452-7435,dia_celella@aru.com,5000
C004494,L,Aruppukottai Shri Ramalinga Spinners Pvt. Ltd.,Am grauen Stein,John,Deeley,Woolaston,GL159HE,186-467-6860,john.deeley@aruppukottai.com,9300000
C006259,N,Aruppukottai Sri Jayavilas Ltd.,Peter Merian-Strasse 88,Graham,Nairn,Newburn,ne158oz,186-421-3283,gra.nairn@aru.com,760000
C036453,L,Arval,Gutenbergstr. 8,Brian,Dawes,Little Hallingbury,cm223fx,803-777-6935,b_dawes@arval.com,107000
C047829,M,Arvato Systems GmbH,Billstr. 82,Anthony,Edwards,Mere,WA16-6FS,803-777-5209,aedwards@arvato.com,10400000
C013375,H,Arventea Ltd.,Abgunst 24,Graham,Goodwin,Crowdhill,SO502KT,141-030-9798,ggoodwin@arventealtd.com,700000
C003351,N,Arvest Bank Group,Karlstr. 91,David,Skidmore,Gilmerton,PH7 2CG,170-388-6167,d.skidmore@arfstp.com,9000000
C012587,L,Arvex Technologies,Schwieberdinger Strasse 28,Dennis,Kelly,Cottesmore,LE15 8VX,170-397-4093,d.kelly@arv.com,69000000
C047736,H,Arvin Liquid Gases Ltd.,Hpc V500,Alan,Taylor,Ram,SA48-3CX,191-462-0588,a_taylor@arvinl.com,7700000
C035354,H,Arvind Brands Ltd.,Blindengasse 52/20,Gail,Roberts,Plungar,NG13 1NP,130-198-9448,,106000
C043037,L,Arvind Chemicals Ltd.,Laatzener Straße 5,Darren,Doughty,Duddleswell,TN22 3JQ,121-296-3674,,51000
C021952,H,Arvind Clothing Ltd.,Handwerkstrasse 15,Sunthaljeet,Bains,Badsworth,WF9 2EJ,161-040-7201,s_bains@arvind.com,46000000
C007691,H,Arvind Cotsyn (india) Ltd.,Dorfgasse 5,Robert,Elliott,Bilborough,NG86FD,160-998-7608,,4000000
C043839,N,Arvind Engineering Works Ltd.,Friedrichsberger Str. 56,Andrew,Foster,Burwick,KW17 3MJ,130-138-8403,andfoster@arfntnjnrnkr.com,0
C001047,N,Arvind Fashions Ltd. [merged],Färbergasse 15,Suzanne,Howell,Little Lawford,CV234VL,130-159-5140,,36000000
C041385,N,Arvind Growell Ltd. [merged],Vaartstraat 94,Anthony,Turner,Caputh,PH1 9IX,121-285-6132,antturner@arvind.com,2800000
C027593,N,Arvind International Ltd.,Revalstraße 1,Susan,Gibbins,Aldons,KA264LX,130-138-8405,susan_gibbins@arvind.com,68000
C045661,M,Arvind Intex Ltd. [merged],Strahlenberger Strasse 45,Derek,Robinson,Marden Beech,TN12 8HJ,161-774-3688,drobinson@arfntntksltm.com,570000
C003219,L,Arvind Kumar Nand Kumar Ltd.,Muenchner Strasse 31,Kenneth,Wainwright,Nether End,DE45 9AR,170-397-4489,k_wainwright@arfntkmrnntk.com,22000000
C042984,H,Arvind Ltd.,Engerthstrasse 169,Jennifer,Lee,Wootton St Lawrence,RG23 8LV,121-239-5853,,9200000
